aid,likeNum,commentsLen,reposts_count,region,content,contentLen,create_at,type,detailUrl,authorAvatar,authorName,authorDetail,isVip
5106081955318429,1847,88,112,广东,我知识水平如下： ​,16,2024-11-29,搞笑,https://weibo.com/5106081955318429/P2ydBmjz7,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/9fcb87f2ly8hn5xq4iec3j20e80e8gm3.jpg?KID=imgbed,tva&Expires=1733035574&ssig=n3TVvgbxax",安泽Anzeeeeee,https://weibo.com/u/2680915954,0
5105825131792726,3460,186,356,重庆,盘点那些标准长相的东西 ​,22,2024-11-28,搞笑,https://weibo.com/5105825131792726/P2rxn7wmW,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/006lOefaly8hr4vv8gz4sj30u00u00vy.jpg?KID=imgbed,tva&Expires=1733035574&ssig=XQDq8uWL5%2F",野比大雄,https://weibo.com/u/5819071204,0
5106054830231235,761,21,78,广东,"愚公漂移

（9gag）

#今日meme[超话]# #今日memes# ​",48,2024-11-29,搞笑,https://weibo.com/5106054830231235/P2xvR0Y9B,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/738d919cly8gdi9a8w6dbj20e80e8mxf.jpg?KID=imgbed,tva&Expires=1733035574&ssig=4UsCNMGHN3",今日memes,https://weibo.com/u/1938657692,0
5102843243269603,2714,286,147,重庆,近期使用频率较高的表情包 ​​​,31,2024-11-20,搞笑,https://weibo.com/5102843243269603/P1bXSdIzx,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/006upAugly8h0ovcu74m5j30u00u0mzt.jpg?KID=imgbed,tva&Expires=1733035574&ssig=YTCaM0x1DY",全是壁纸,https://weibo.com/u/5946185532,1
5103770780566910,14,5,0,重庆,我的眼睛大抵是不行了 ​,20,2024-11-23,搞笑,https://weibo.com/5103770780566910/P1A5U2ntI,"https://tvax4.sinaimg.cn/crop.0.0.814.814.180/00708CDxly8htvep43td4j30mm0mmwfs.jpg?KID=imgbed,tva&Expires=1733035574&ssig=Xs6mhCBeqR",蜜桃师姐,https://weibo.com/u/6414984971,1
5104205144787309,1491,377,26,重庆,每次吃饭都要这样搞，看得我血压都高了 http://t.cn/A6mZDfWY ​,57,2024-11-24,搞笑,https://weibo.com/5104205144787309/P1Louk5oF,"https://tvax3.sinaimg.cn/crop.0.0.996.996.180/a8bd7788ly8gol0l1ztg2j20ro0rot8x.jpg?KID=imgbed,tva&Expires=1733035574&ssig=sR09u%2BMSZK",一只猎奇的狗,https://weibo.com/u/2830989192,1
5105302372356163,455,30,15,重庆,未知全貌不予评论 http://t.cn/A6m4qX55 ​,37,2024-11-27,搞笑,https://weibo.com/5105302372356163/P2dWd9SWD,"https://tvax3.sinaimg.cn/crop.0.0.996.996.180/a8bd7788ly8gol0l1ztg2j20ro0rot8x.jpg?KID=imgbed,tva&Expires=1733035576&ssig=y0Y4VkiThQ",一只猎奇的狗,https://weibo.com/u/2830989192,1
5106025880879560,5757,56,40,陕西,我笑点就这样了哈哈哈哈哈 ​,24,2024-11-29,搞笑,https://weibo.com/5106025880879560/P2wLa3GOs,"https://tvax2.sinaimg.cn/crop.0.0.828.828.180/006QKpwKly8hi3739w6ylj30n00n0taq.jpg?KID=imgbed,tva&Expires=1733035576&ssig=A1BmqF3TLH",liu_iiiiiirich,https://weibo.com/u/6276227682,1
5105363396067853,1812,171,407,湖南,当你走进健身房，看到了奇奇怪怪的健身方法...最后一个真的不痛吗？ http://t.cn/A6m41A5S ​,84,2024-11-27,搞笑,https://weibo.com/5105363396067853/P2fwDpswB,"https://tva1.sinaimg.cn/crop.0.0.511.511.180/6838bc49gw1es6yp1rx9oj20e80e8mxt.jpg?KID=imgbed,tva&Expires=1733035576&ssig=CpkMIcgUjG",YouTube精彩视频,https://weibo.com/u/1748548681,0
5105435101631051,1105,22,24,江苏,自嘲熊表情包 ( 𓏼˙ ᴥ ˙𓏼 ) ​​​,40,2024-11-27,搞笑,https://weibo.com/5105435101631051/P2hoi6Qjh,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/006z2cm5ly8hsuf9ds7fqj30u00u075g.jpg?KID=imgbed,tva&Expires=1733035576&ssig=JQh%2F2MvDkS",每日表情包,https://weibo.com/u/6014492905,0
5105291737960259,4655,1134,1096,广东,原来我做英语听力是这种感觉 ​,29,2024-11-27,搞笑,https://weibo.com/5105291737960259/P2dF3xoPh,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/7161c0b5ly8h5gxdbaw0aj20u00u00ub.jpg?KID=imgbed,tva&Expires=1733035576&ssig=OcJrGcaMKt",社畜李大嘴,https://weibo.com/u/1902231733,0
5103127289922261,8862,236,200,北京,最不建议普通人学的两个表情 ​,26,2024-11-21,搞笑,https://weibo.com/5103127289922261/P1jm0FDet,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/006ue7u7ly8gvnybx6s2qj60e80e80t502.jpg?KID=imgbed,tva&Expires=1733035576&ssig=%2F5B6TFm88Y",月入百万赵女士,https://weibo.com/u/5943452439,0
5105715092130615,1011,23,19,黑龙江,旱的旱死涝的涝死 http://t.cn/A6mGrY6s ​,37,2024-11-28,搞笑,https://weibo.com/5105715092130615/P2oFT8WgL,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/008qb6Gwly8hk7k51dfmzj30u00u0wik.jpg?KID=imgbed,tva&Expires=1733035576&ssig=yfycwvZGsV",合法萝莉lilili,https://weibo.com/u/7715894700,1
5105967270461778,2581,1069,1027,四川,长大了，不必在乎父母的耳光[doge] ​,32,2024-11-29,搞笑,https://weibo.com/5105967270461778/P2veD1W82,"https://tvax4.sinaimg.cn/crop.0.0.511.511.180/6b876ab3ly8h2tao6tqujj20e70e7glv.jpg?KID=imgbed,tva&Expires=1733035576&ssig=a67nUjSoVO",当代快乐源泉,https://weibo.com/u/1804036787,0
5105373641967275,2800,243,1422,山东,“老婆别生我气了，我错了，我们都快到外太空了[泪][泪]” http://t.cn/A6m4eBF2 ​,75,2024-11-27,搞笑,https://weibo.com/5105373641967275/P2fNa8fMf,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/b8b73ba1ly8gdinafr8h3j20e80e8q3j.jpg?KID=imgbed,tva&Expires=1733035576&ssig=lYmjXQt2aI",英国报姐,https://weibo.com/u/3099016097,0
5103460315825301,2449,258,3296,福建,卧槽 ​,4,2024-11-22,搞笑,https://weibo.com/5103460315825301/P1s19orqt,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/006WuOsAly8h0piddmd5rj30u00u0ad4.jpg?KID=imgbed,tva&Expires=1733035576&ssig=QgLmichWzt",spaceboii,https://weibo.com/u/6361168292,0
5106069916878313,2208,1026,1108,四川,当高度近视的你没戴眼镜喂猫时： ​,30,2024-11-29,搞笑,https://weibo.com/5106069916878313/P2xUbsRmx,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/005XXgRWly8hq587jle8nj60u00u0tc202.jpg?KID=imgbed,tva&Expires=1733035576&ssig=Ws8fuKxDyR",顶流碎嘴子,https://weibo.com/u/5466594184,0
5106691471051238,322,53,2,山东,"每日趣图

*241201 ​",17,2024-12-01,搞笑,https://weibo.com/5106691471051238/P2O4H4pts,"https://tvax3.sinaimg.cn/crop.0.0.751.751.180/83ae1bafly8g4xf8aszz4j20kv0kvjss.jpg?KID=imgbed,tva&Expires=1733035576&ssig=7y5cr2uGUq",半岛hooker,https://weibo.com/u/2209225647,0
5105740476583628,19144,234,292,四川,为了🦌管想象力还挺丰富的 ​,26,2024-11-28,搞笑,https://weibo.com/5105740476583628/P2pkPrCHy,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/007VjdlPly8gqb90auairj30u00u0tap.jpg?KID=imgbed,tva&Expires=1733035576&ssig=LNdi3pR9nF",正宗爹味酱,https://weibo.com/u/7259760533,0
5105383135776054,2794,281,1755,湖南,当代大学生毕业就业状态 #校园风向标# ​,35,2024-11-27,搞笑,https://weibo.com/5105383135776054/P2g2toeCa,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/e7a85630ly8hble0urymuj20u00u0dih.jpg?KID=imgbed,tva&Expires=1733035576&ssig=LBjIp4NACb",大学生吐槽bot,https://weibo.com/u/3886569008,1
5104191380914552,44501,393,846,日本,？？？ ​,6,2024-11-24,搞笑,https://weibo.com/5104191380914552/P1L2i3PUQ,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/0066CcwRly8gv4tzki32hj60u00u0mz002.jpg?KID=imgbed,tva&Expires=1733035576&ssig=aNw1SSrmUc",迷惑行為大賞,https://weibo.com/u/5594559637,0
5103079441039974,368,94,8,安徽,你不要给我哇哇叫 ​,16,2024-11-21,搞笑,https://weibo.com/5103079441039974/P1i6Q4mxM,"https://tvax4.sinaimg.cn/crop.0.0.996.996.180/008cyL4lly8gkzbq89kxqj30ro0roq5n.jpg?KID=imgbed,tva&Expires=1733035576&ssig=ov7gQrAa19",史实君,https://weibo.com/u/7514662777,1
5105997376651940,2627,292,1284,北京,《爸妈真的会把表情包当成我》 ​,28,2024-11-29,搞笑,https://weibo.com/5105997376651940/P2w1brUtm,"https://tvax3.sinaimg.cn/crop.0.0.986.986.180/0067OtgVly8grtk5e4falj30re0retb4.jpg?KID=imgbed,tva&Expires=1733035576&ssig=xKlu%2FQrIfP",情思屿路,https://weibo.com/u/5612260269,1
5106506448503362,1087,32,107,北京,这玩意怎么还有后续的 ​,20,2024-11-30,搞笑,https://weibo.com/5106506448503362/P2JggzG70,"https://tvax3.sinaimg.cn/crop.0.0.600.600.180/007Y7SRMly8hn674f0uz9j30go0go403.jpg?KID=imgbed,tva&Expires=1733035576&ssig=NDIzcKTYnA",米浴厨,https://weibo.com/u/7301389190,0
5106702205059335,257,60,5,上海,"只有男生会懂:

#tomsifted# ​",26,2024-12-01,搞笑,https://weibo.com/5106702205059335/P2Om0leab,"https://tvax1.sinaimg.cn/crop.0.0.495.495.180/006yDexJly8homt59as7lj30dr0drjrj.jpg?KID=imgbed,tva&Expires=1733035578&ssig=b8qAGczNPF",SadBoyTom,https://weibo.com/u/6008543115,1
5105372740196621,2103,1242,1240,浙江,家长会上都准备要哭了 ​,20,2024-11-27,搞笑,https://weibo.com/5105372740196621/P2fLI0P9j,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/904ca361ly8hfo63wksypj20u00u0t9z.jpg?KID=imgbed,tva&Expires=1733035578&ssig=3VdH0x8XZa",皮皮同学,https://weibo.com/u/2420941665,0
5103638607560708,7728,732,1702,四川,没忍住，哈哈哈，太招笑了 ​,24,2024-11-22,搞笑,https://weibo.com/5103638607560708/P1wEIvISU,"https://tvax1.sinaimg.cn/crop.875.148.530.530.180/471b3a04ly8gdx5xj7oo1j218x0u0agb.jpg?KID=imgbed,tva&Expires=1733035578&ssig=fQLkLnvKe0",韩路,https://weibo.com/u/1192966660,0
5106526490463102,453,43,33,湖北,"电梯门打开那一刻，大哥直接愣在原地。

！！！！ http://t.cn/A6mVGSQl ​",67,2024-11-30,搞笑,https://weibo.com/5106526490463102/P2JMB1Wto,"https://tvax1.sinaimg.cn/crop.0.0.828.828.180/008ykFE0ly8htnihjz31tj30n00n0abs.jpg?KID=imgbed,tva&Expires=1733035578&ssig=K1yFDU9kE1",杨枝泡芙芙ouo,https://weibo.com/u/7836384724,0
5105357338969032,2434,754,1031,福建,"驾校的任何东西都有它的作用[doge]

#笑料江湖争霸赛# ​",50,2024-11-27,搞笑,https://weibo.com/5105357338969032/P2fmRBDfO,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/006UaUuJly8hpwfl9x3alj30u00u0gpq.jpg?KID=imgbed,tva&Expires=1733035578&ssig=oXy8qXNu9K",退休青年陆小远,https://weibo.com/u/6326872257,1
5103248140666476,2572,97,238,湖北,"好消息：传统文化传下去了
坏消息：传的不正宗 http://t.cn/A6mPNE6K ​",64,2024-11-21,搞笑,https://weibo.com/5103248140666476/P1muW2NnC,"https://tvax1.sinaimg.cn/crop.0.0.1008.1008.180/aa9ec5a4ly8gpyphe7j8nj20s00s041s.jpg?KID=imgbed,tva&Expires=1733035578&ssig=Xeh1gUGINP",笑部长,https://weibo.com/u/2862532004,1
5103099469368136,3071,34,84,内蒙古,女子向朋友展示自家狗狗技能，小金毛在一声声“啊呀”声中迷失了自己，小金毛：“这么多人，就给你这个面子。”[哈哈] http://t.cn/A6mva8qB ​,131,2024-11-21,搞笑,https://weibo.com/5103099469368136/P1iD8Dj4Y,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/0066T9e6ly8glzynlxyepj30e80e874o.jpg?KID=imgbed,tva&Expires=1733035578&ssig=bM5vHL8YrX",大草原上的羊粪蛋蛋,https://weibo.com/u/5598598518,1
5106319132721382,2785,1042,1272,四川,还有什么是老年人在抖音上买不到的 ​,32,2024-11-30,搞笑,https://weibo.com/5106319132721382/P2Eo9bpXg,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/006ABCf7ly8huv3um337zj30u00u076k.jpg?KID=imgbed,tva&Expires=1733035578&ssig=JKSbbzkCcT",铁柱,https://weibo.com/u/6037710233,0
5103133315302684,96,3,5,广东,风韵犹存的妈妈，痴痴呆呆的弟弟，看不下去的姐姐[doge] http://t.cn/A6mv8md8 ​,73,2024-11-21,搞笑,https://weibo.com/5103133315302684/P1jvJmfta,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/007dTstely8h0owbttwimj30u00u0wfy.jpg?KID=imgbed,tva&Expires=1733035578&ssig=sjziVmnnTY",巴扎黑是你大爷,https://weibo.com/u/6618239676,0
5105761769754716,847,74,11,湖北,"外卖小哥电梯里抽烟，男子直接将烟扔掉，下秒小哥表情瞬间尴尬

！！！ http://t.cn/A6mqUlxe ​",87,2024-11-28,搞笑,https://weibo.com/5105761769754716/P2pTaEVE8,"https://tvax1.sinaimg.cn/crop.0.0.828.828.180/008ykFE0ly8htnihjz31tj30n00n0abs.jpg?KID=imgbed,tva&Expires=1733035578&ssig=K1yFDU9kE1",杨枝泡芙芙ouo,https://weibo.com/u/7836384724,0
5106521182837385,2498,1064,1122,广东,弟弟参加秋招后的精神状态 ​,24,2024-11-30,搞笑,https://weibo.com/5106521182837385/P2JE2bU8h,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/932ea890ly8haxd41dfzwj20e80e8gm7.jpg?KID=imgbed,tva&Expires=1733035578&ssig=DDDDxVi%2B9I",宝藏安利君,https://weibo.com/u/2469308560,0
5106135612527586,980,18,126,浙江,"人坏鸟好（困）

/r/Funnymemes/ 版 ​​​#笑料江湖争霸赛# ​",56,2024-11-29,搞笑,https://weibo.com/5106135612527586/P2zC9aBxw,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/8db3951ely8hn6yg1150oj20e80e80t2.jpg?KID=imgbed,tva&Expires=1733035578&ssig=mhJFm1AnTe",浴中奇思,https://weibo.com/u/2377356574,1
5105963636097309,392,22,8,湖南,一些实用抽象表情包 ​,18,2024-11-29,搞笑,https://weibo.com/5105963636097309/P2v8LpAbH,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/006fbYi5ly8hi8tntkdvvj30e80e8q3m.jpg?KID=imgbed,tva&Expires=1733035578&ssig=8%2BSANkRY63",明星表情包,https://weibo.com/u/5721295401,1
5105414714953741,1579,115,1029,山东,“把猫带回来就把它扔了”的那个爸： http://t.cn/A6mb5ekJ ​,55,2024-11-27,搞笑,https://weibo.com/5105414714953741/P2gRpkMH3,"https://tvax1.sinaimg.cn/crop.0.0.1125.1125.180/ac593e95ly8fn4gnbq59zj20v90v9jst.jpg?KID=imgbed,tva&Expires=1733035578&ssig=X3rPBpkXIl",呆十三,https://weibo.com/u/2891529877,0
5104212537508834,1404,261,279,湖南,哈哈 ​,4,2024-11-24,搞笑,https://weibo.com/5104212537508834/P1LApvvoe,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/6e44a537ly8g4tus9j7cbj20u00u00un.jpg?KID=imgbed,tva&Expires=1733035578&ssig=zB06n9654F",犇垚森1981,https://weibo.com/u/1849992503,0
5105827382560684,1878,223,98,湖北,"男子为顾客画画像，顾客看到成品后尴尬的笑了，网友：一天挣几顿打？

！！！！！ http://t.cn/A6mqEaA5 ​",97,2024-11-28,搞笑,https://weibo.com/5105827382560684/P2rB0aK9m,"https://tvax1.sinaimg.cn/crop.0.0.828.828.180/008ykFE0ly8htnihjz31tj30n00n0abs.jpg?KID=imgbed,tva&Expires=1733035578&ssig=K1yFDU9kE1",杨枝泡芙芙ouo,https://weibo.com/u/7836384724,0
5105698147666372,2540,150,128,贵州,养猫人才懂这一刻的含金量，妈呀，笑死我了，居然还能顶着进去上厕所之后还能出来哈哈哈哈哈[允悲][允悲]#猫咪# http://t.cn/A6mGmsBH ​,125,2024-11-28,搞笑,https://weibo.com/5105698147666372/P2oeywana,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/007CRccqly8hmngpzyczuj30u00u0jse.jpg?KID=imgbed,tva&Expires=1733035578&ssig=8tx6ThjTxU",改不了一点鹅,https://weibo.com/u/6987108874,0
5105454623758344,1034,53,61,四川,《你永远不知道女生P图到底在P什么》哈哈哈 ​,40,2024-11-27,搞笑,https://weibo.com/5105454623758344/P2hTMfLIs,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/6000b413ly8h1zcoswwetj20u00u0mxu.jpg?KID=imgbed,tva&Expires=1733035578&ssig=k%2BkiJbG%2BiC",百亿姐的好物分享,https://weibo.com/u/1610658835,0
5105447275332340,2550,183,51,湖南,再也不搞异地恋了，吃饱一顿饿一个月，想天天吃饱[苦涩]  ​,72,2024-11-27,情感,https://weibo.com/5105447275332340/P2hHVmnbu,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/0077N99Hly8huidwm7owtj30u00u0wir.jpg?KID=imgbed,tva&Expires=1733035582&ssig=zCx5ylbhak",你的最爱影,https://weibo.com/u/6528077445,1
5106536270007297,1704,207,71,山东,"我爱女上的一个原因就是

能蹭到豆子！！ ​",38,2024-11-30,情感,https://weibo.com/5106536270007297/P2K2n01TH,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/008ruLvHly8gzwibo9sngj30e80e80ta.jpg?KID=imgbed,tva&Expires=1733035582&ssig=IbSxBZy7w5",R酱的日常,https://weibo.com/u/7735356201,0
5103852382586557,5218,48,123,浙江,"我只會在雪地上寫信
寫下你想知道的一切。
來吧，要不晚了。
信會化的 ​",65,2024-11-23,情感,https://weibo.com/5103852382586557/P1CdwaQSF,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/008xx6quly8hu7u82xnhrj30e80e80t1.jpg?KID=imgbed,tva&Expires=1733035582&ssig=LQZ6g8ScRV",貓咪睡了麼,https://weibo.com/u/7824571274,0
5105799212307407,978,66,40,北京,女朋友玩手机不理我怎么办 ​,24,2024-11-28,情感,https://weibo.com/5105799212307407/P2qRz9Ggf,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/aaa03372ly8hu2f8h7zzhj20e80e874j.jpg?KID=imgbed,tva&Expires=1733035582&ssig=ccuECARNEL",杨瑶摇,https://weibo.com/u/2862625650,1
5105691408732195,3150,208,104,浙江,苍天，快收了这对 ​,16,2024-11-28,情感,https://weibo.com/5105691408732195/P2o3GADDR,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/0085KMkhly8hfm8al8zrdj30u00u0t94.jpg?KID=imgbed,tva&Expires=1733035582&ssig=TxejvYcKqT",重生之名流b皇,https://weibo.com/u/7414093193,0
5105444227908316,2128,126,771,上海,“看清后 不再畏惧任何人的离开” ​,31,2024-11-27,情感,https://weibo.com/5105444227908316/P2hD0xbju,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/005QZjwkly8hung7utm2sj60u00u0tar02.jpg?KID=imgbed,tva&Expires=1733035582&ssig=MCUGPKez0q",旧事甚歉,https://weibo.com/u/5363646680,1
5105962763421977,916,26,144,广东,"研究表明，女人本质上喜欢——

身体强壮、情感深沉、冒险主动、暴力冷漠……的男人。

但她们极少公开承认。 ​",102,2024-11-29,情感,https://weibo.com/5105962763421977/P2v7memdb,"https://tvax1.sinaimg.cn/crop.5.0.1231.1231.180/6c80b2d9ly8fnijyh3kfgj20yi0y7wja.jpg?KID=imgbed,tva&Expires=1733035582&ssig=mStiFMm00r",可爱的海盗船长captain,https://weibo.com/u/1820373721,1
5105708402213226,7791,267,995,广东,分享图片 ​,8,2024-11-28,情感,https://weibo.com/5105708402213226/P2ov69hLc,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/9fcb87f2ly8hn5xq4iec3j20e80e8gm3.jpg?KID=imgbed,tva&Expires=1733035582&ssig=Fd55REKCxl",安泽Anzeeeeee,https://weibo.com/u/2680915954,0
5104001544881184,7523,698,290,北京,好图，以后可以甩公知脸上[笑而不语] ​,34,2024-11-23,情感,https://weibo.com/5104001544881184/P1G66ktOM,"https://tvax3.sinaimg.cn/crop.0.0.737.737.180/007DM5Ywly8hw0zz2ukgej30kh0khwfn.jpg?KID=imgbed,tva&Expires=1733035582&ssig=YN638MMplc",痴史,https://weibo.com/u/7000669644,1
5103510586393699,122,52,3,云南,真羡慕我男朋友，他太优秀了。 ​,28,2024-11-22,情感,https://weibo.com/5103510586393699/P1tkeqPib,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/8ae83d15ly8huwf29jjvij20e80e8q3q.jpg?KID=imgbed,tva&Expires=1733035582&ssig=qy%2FsltPZcK",佳佳的香菜,https://weibo.com/u/2330475797,0
5103285904083685,355,445,1,安徽,"晚间涩涩聊天室
不涩别来 ​​​",30,2024-11-21,情感,https://weibo.com/5103285904083685/P1ntQh8lT,"https://tvax2.sinaimg.cn/crop.0.0.623.623.180/007YMySrly8hgo4k1qfdoj30hb0hbmyy.jpg?KID=imgbed,tva&Expires=1733035582&ssig=cVvmgTskLR",全是字母-S,https://weibo.com/u/7311083799,1
5103978581067191,3033,1342,1490,浙江,人生的路来时一个人去时也是一个人. ​,33,2024-11-23,情感,https://weibo.com/5103978581067191/P1Fv44tCL,"https://tvax3.sinaimg.cn/crop.0.0.600.600.180/006xwurPly8hcj5ngiasgj30go0go757.jpg?KID=imgbed,tva&Expires=1733035582&ssig=%2F2OgY%2FQ1jG",路凡夫,https://weibo.com/u/5992159621,0
5105315708404661,1367,46,7,浙江,好像被那根东西寄生打出来的字 ​,28,2024-11-27,情感,https://weibo.com/5105315708404661/P2ehIzgr3,"https://tvax4.sinaimg.cn/crop.0.0.750.750.180/0089MQTRly8htttp27fovj30ku0kujru.jpg?KID=imgbed,tva&Expires=1733035582&ssig=RXY%2FOct%2Fy4",超酥脆的油条,https://weibo.com/u/7473692775,0
5103661934707092,920,82,40,广东,室友卢关把床卢塌了笑死我了 ​,26,2024-11-23,情感,https://weibo.com/5103661934707092/P1xgljKwQ,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/9fcb87f2ly8hn5xq4iec3j20e80e8gm3.jpg?KID=imgbed,tva&Expires=1733035582&ssig=Fd55REKCxl",安泽Anzeeeeee,https://weibo.com/u/2680915954,0
5103629729530395,6750,131,212,内蒙古,为什么有钱人的孩子和普通孩子能一眼分辨？ ​,40,2024-11-22,情感,https://weibo.com/5103629729530395/P1wqoDZi3,"https://tva3.sinaimg.cn/crop.0.0.798.798.180/0064J1W2jw1f9weds1adnj30m80m8djv.jpg?KID=imgbed,tva&Expires=1733035582&ssig=5aVo%2FiKzqU",张子钿,https://weibo.com/u/5566634538,1
5106323097916198,3373,179,1005,广东,"大冰：克服拖延症你还差一个好习惯

1、有网友连线大冰谈了自己的拖延症问题：每当自己要学一样东西的时候，内心就会开始排斥，然后总是会告诉自己不怕，这次学不会还有下次，下次再学不会，还有下下次，所以很多事情总是这样拖着拖着。如何解决拖延症？大冰认为对于有拖延症的人来说，这个时候你去跟 ​",1635,2024-11-30,情感,https://weibo.com/5106323097916198/P2EuxxdmC,"https://tvax2.sinaimg.cn/crop.0.0.180.180.180/67dd74e0ly8fvv8h7c3ylj2050050aac.jpg?KID=imgbed,tva&Expires=1733035582&ssig=8FY8Iu6Jjv",思想聚焦,https://weibo.com/u/1742566624,0
5106107695236070,902,12,103,湖南,爸爸在icu 写的字，大家可以帮我看看吗❓ ​,38,2024-11-29,情感,https://weibo.com/5106107695236070/P2yT7lY8K,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/d2cfaf37ly8gr3wlqhsvlj20e80e8mxe.jpg?KID=imgbed,tva&Expires=1733035582&ssig=cba20h%2BUxI",快乐储存所,https://weibo.com/u/3536826167,0
5105749724235821,4523,779,66,福建,"一个女的出轨了，并且还怀了别人的孩子，她老公知道后，就说，让她把孩子生下来，她们一起养着。
这个女的知道她老公不嫌弃她和孩子，就很开心。
孩子一出生，她老公就提出了离婚，并且要求他老婆净身出户，原因是他老婆婚内出轨，他老婆就说，“你没有证据，我们离不了。”
结果这个男的指着那个孩子 ​",390,2024-11-28,情感,https://weibo.com/5105749724235821/P2pzKhLVH,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/006bAOyTly8hv80gn1czkj30u00u0jt5.jpg?KID=imgbed,tva&Expires=1733035582&ssig=vYHOl0To%2FB",77岁性感女装司马懿,https://weibo.com/u/5668110859,0
5105799653753270,4147,1042,1126,山东,好久不联系的同学让我给他加油…… ​,32,2024-11-28,情感,https://weibo.com/5105799653753270/P2qShfKoC,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/73a01dbdly8hu0ybt4o3dj20u00u0gpv.jpg?KID=imgbed,tva&Expires=1733035584&ssig=gLZy5ZhS4D",楠同学NanPal,https://weibo.com/u/1939873213,0
5106373306352506,5802,342,115,北京,#国产浪漫# ​,10,2024-11-30,情感,https://weibo.com/5106373306352506/P2FNwqEzM,"https://tvax1.sinaimg.cn/crop.0.0.844.844.180/dae2580bly8hhq3muvyi9j20ng0nggnj.jpg?KID=imgbed,tva&Expires=1733035584&ssig=7s1nS85Zn8",胖哥李小鹿,https://weibo.com/u/3672266763,0
5105949398795694,9182,902,272,北京,"始终怀着一颗敬畏的心
始终抱有不断向前的热情和超越自我的向往 ​",59,2024-11-29,情感,https://weibo.com/5105949398795694/P2uLNAUa2,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/001Un9Srly8hrwgkkyzdxj60u00u0q7c02.jpg?KID=imgbed,tva&Expires=1733035584&ssig=SKR%2BcaiQJt",雷军,https://weibo.com/u/1749127163,0
5103246353367265,16844,248,575,陕西,气得我打算明天不吃饭了 ​,22,2024-11-21,情感,https://weibo.com/5103246353367265/P1ms3e7YJ,"https://tvax2.sinaimg.cn/crop.0.0.828.828.180/006QKpwKly8hi3739w6ylj30n00n0taq.jpg?KID=imgbed,tva&Expires=1733035584&ssig=OO%2FdvSvszW",liu_iiiiiirich,https://weibo.com/u/6276227682,1
5105470346101149,1226,205,109,湖南,异地恋，要求每天视频，所以分手了[哆啦A梦害怕] ​,45,2024-11-27,情感,https://weibo.com/5105470346101149/P2ij8pBbD,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/d2cfaf37ly8gr3wlqhsvlj20e80e8mxe.jpg?KID=imgbed,tva&Expires=1733035584&ssig=0ussZWzfVT",快乐储存所,https://weibo.com/u/3536826167,0
5106507814801566,567,143,7,湖北,#有1说1# ​,8,2024-11-30,情感,https://weibo.com/5106507814801566/P2Jitk96C,"https://tvax2.sinaimg.cn/crop.0.0.690.690.180/007VKyrIly8h5b7w70kz0j30j60j6gmm.jpg?KID=imgbed,tva&Expires=1733035584&ssig=AEyvgewylq",有1说1波特,https://weibo.com/u/7266276478,0
